Dataset,Country,Region,Waterbody,Site,Type,Date,Year,Month,Day,Time,Lon,Lat,Oxygen,Temp,Salinity,Area
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,28/07/1999,1999,7,28,,-3.85713,56.11774,5.5,18.29,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/09/1999,1999,9,21,,-3.85713,56.11774,7.9,13.88,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,17/02/2000,2000,2,17,,-3.85713,56.11774,11.5,3.09,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,17/02/2000,2000,2,17,,-3.85713,56.11774,11.6,3.18,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/04/2000,2000,4,18,,-3.85713,56.11774,8.3,7.42,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/04/2000,2000,4,18,,-3.85713,56.11774,8.3,7.43,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,4/5/00,2000,5,4,,-3.85713,56.11774,6,12.55,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,4/5/00,2000,5,4,,-3.85713,56.11774,6.3,13.2,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/05/2000,2000,5,29,,-3.85713,56.11774,6.7,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,26/08/2004,2004,8,26,,-3.7585,56.07488,4.3,16.29,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,25/01/2005,2005,1,25,1432,-3.7585,56.07488,9.86,5.89,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,25/01/2005,2005,1,25,1432,-3.7585,56.07488,9.76,6.13,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,21/04/2005,2005,4,21,933,-3.7585,56.07488,8.03,8.6,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,21/04/2005,2005,4,21,933,-3.7585,56.07488,8.52,9.36,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/6/05,2005,6,1,900,-3.7585,56.07488,9.3,12,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/6/05,2005,6,1,900,-3.7585,56.07488,9.9,12.1,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,21/07/2005,2005,7,21,1340,-3.7585,56.07488,7.12,14.8,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,21/07/2005,2005,7,21,1340,-3.7585,56.07488,7.12,14.99,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/01/2006,2006,1,27,1023,-3.7585,56.07488,8.26,6.4,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,27/01/2006,2006,1,27,1023,-3.7585,56.07488,8.56,6.77,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,25/05/2006,2006,5,25,1110,-3.7585,56.07488,8.1,11.21,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,25/05/2006,2006,5,25,1110,-3.7585,56.07488,7.77,11.31,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/7/06,2006,7,7,1016,-3.7585,56.07488,8.11,13.51,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,7/7/06,2006,7,7,1016,-3.7585,56.07488,8.43,13.61,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,22/08/2006,2006,8,22,1300,-3.7585,56.07488,5.65,16.74,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,22/08/2006,2006,8,22,1300,-3.7585,56.07488,5.41,16.83,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,18/09/2006,2006,9,18,0,-3.7585,56.07488,5.47,15.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,18/09/2006,2006,9,18,0,-3.7585,56.07488,4.38,15.61,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/02/2007,2007,2,14,929,-3.7585,56.07488,9.56,4.86,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/02/2007,2007,2,14,929,-3.7585,56.07488,9.65,5.11,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,16/04/2007,2007,4,16,1525,-3.7585,56.07488,7.85,11.24,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,16/04/2007,2007,4,16,1525,-3.7585,56.07488,7.87,11.57,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/05/2007,2007,5,14,1100,-3.7585,56.07488,7.71,11.67,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,14/05/2007,2007,5,14,1040,-3.7585,56.07488,7.72,11.74,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,13/06/2007,2007,6,13,1130,-3.7585,56.07488,6.51,16.03,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,13/06/2007,2007,6,13,1040,-3.7585,56.07488,6.57,16.05,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/8/07,2007,8,1,1620,-3.7585,56.07488,6.53,15.48,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,1/8/07,2007,8,1,1520,-3.7585,56.07488,6.34,15.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,29/08/2007,2007,8,29,1300,-3.7585,56.07488,6.17,14.63,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,25/07/2002,2002,7,25,,-3.85713,56.11774,6,15.99,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/08/2002,2002,8,22,,-3.85713,56.11774,5.1,16.9,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/08/2002,2002,8,22,,-3.85713,56.11774,5.1,16.9,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/08/2002,2002,8,22,,-3.85713,56.11774,5.5,17.06,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/08/2002,2002,8,22,,-3.85713,56.11774,5.5,17.06,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,9/9/02,2002,9,9,,-3.85713,56.11774,3.3,13.5,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,9/9/02,2002,9,9,,-3.85713,56.11774,4.1,13.52,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,12/2/03,2003,2,12,,-3.85713,56.11774,12.4,3.68,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,12/2/03,2003,2,12,,-3.85713,56.11774,12.2,3.7,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,16/06/2003,2003,6,16,,-3.85713,56.11774,3.9,17.97,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,28/07/2003,2003,7,28,,-3.85713,56.11774,5.5,17.43,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,28/07/2003,2003,7,28,,-3.85713,56.11774,5.5,17.46,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/6/04,2004,6,1,,-3.85713,56.11774,5.1,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/6/04,2004,6,1,,-3.85713,56.11774,5.6,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/6/04,2004,6,1,,-3.85713,56.11774,5.6,16.22,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/6/04,2004,6,1,,-3.85713,56.11774,5.1,16.3,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/06/2004,2004,6,29,,-3.85713,56.11774,7,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/06/2004,2004,6,29,,-3.85713,56.11774,7.3,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/06/2004,2004,6,29,,-3.85713,56.11774,7,14.93,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/06/2004,2004,6,29,,-3.85713,56.11774,7.3,14.97,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/07/2004,2004,7,29,,-3.85713,56.11774,4.43,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/07/2004,2004,7,29,,-3.85713,56.11774,4.57,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/07/2004,2004,7,29,,-3.85713,56.11774,4.6,17.33,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/07/2004,2004,7,29,,-3.85713,56.11774,4.4,17.51,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,26/08/2004,2004,8,26,,-3.85713,56.11774,5.14,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,26/08/2004,2004,8,26,,-3.85713,56.11774,6.09,NA,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,26/08/2004,2004,8,26,,-3.85713,56.11774,5.1,16.1,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,26/08/2004,2004,8,26,,-3.85713,56.11774,6.1,16.1,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,25/01/2005,2005,1,25,1432,-3.85713,56.11774,12.52,3.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,25/01/2005,2005,1,25,1432,-3.85713,56.11774,12.66,3.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/04/2005,2005,4,21,933,-3.85713,56.11774,9.18,8.67,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/04/2005,2005,4,21,933,-3.85713,56.11774,8.93,8.71,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/6/05,2005,6,1,900,-3.85713,56.11774,10.73,13.1,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/6/05,2005,6,1,900,-3.85713,56.11774,10.6,13.2,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/07/2005,2005,7,21,1340,-3.85713,56.11774,6.3,17.65,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/07/2005,2005,7,21,1340,-3.85713,56.11774,6.77,17.99,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,27/01/2006,2006,1,27,1023,-3.85713,56.11774,11.08,4.35,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,27/01/2006,2006,1,27,1023,-3.85713,56.11774,11.06,4.48,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,25/05/2006,2006,5,25,1110,-3.85713,56.11774,9.68,11.24,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,25/05/2006,2006,5,25,1110,-3.85713,56.11774,8.71,11.3,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,7/7/06,2006,7,7,1016,-3.85713,56.11774,8.54,17.64,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,7/7/06,2006,7,7,1016,-3.85713,56.11774,8.54,17.64,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/08/2006,2006,8,22,1300,-3.85713,56.11774,6.57,17.79,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/08/2006,2006,8,22,1300,-3.85713,56.11774,4.19,17.8,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/09/2006,2006,9,18,0,-3.85713,56.11774,4.2,15.56,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/09/2006,2006,9,18,0,-3.85713,56.11774,5.61,15.6,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,14/02/2007,2007,2,14,929,-3.85713,56.11774,11.16,4.14,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,14/02/2007,2007,2,14,929,-3.85713,56.11774,11.29,4.23,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,16/04/2007,2007,4,16,1525,-3.85713,56.11774,6.23,12.4,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,16/04/2007,2007,4,16,1525,-3.85713,56.11774,6.39,12.8,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,14/05/2007,2007,5,14,1100,-3.85713,56.11774,8.67,11.01,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,14/05/2007,2007,5,14,1100,-3.85713,56.11774,8.28,11.19,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/06/2007,2007,6,13,1040,-3.85713,56.11774,5.36,17.17,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/06/2007,2007,6,13,1210,-3.85713,56.11774,5.36,17.17,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/8/07,2007,8,1,1549,-3.85713,56.11774,4.73,17.15,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/8/07,2007,8,1,1620,-3.85713,56.11774,5.05,17.16,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/08/2007,2007,8,29,1330,-3.85713,56.11774,4.27,16.21,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,29/08/2007,2007,8,29,1300,-3.85713,56.11774,4.53,16.22,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,4/10/07,2007,10,4,945,-3.85713,56.11774,6.1,12.05,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,4/10/07,2007,10,4,916,-3.85713,56.11774,6.22,12.06,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/01/2008,2008,1,21,1246,-3.85713,56.11774,12.82,3.84,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,21/01/2008,2008,1,21,1100,-3.85713,56.11774,12.94,3.85,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,20/02/2008,2008,2,20,1302,-3.85713,56.11774,10.23,3.21,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,20/02/2008,2008,2,20,1348,-3.85713,56.11774,11.26,3.21,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,5/5/08,2008,5,5,1450,-3.85713,56.11774,6.56,12.11,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,5/5/08,2008,5,5,1450,-3.85713,56.11774,6.29,12.22,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/07/2008,2008,7,18,958,-3.85713,56.11774,5.98,16.64,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/07/2008,2008,7,18,1550,-3.85713,56.11774,5.95,16.73,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/08/2008,2008,8,18,1435,-3.85713,56.11774,5.5,15.78,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/08/2008,2008,8,18,1600,-3.85713,56.11774,5.5,15.78,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,11/12/08,2008,12,11,1244,-3.85713,56.11774,11.42,2.21,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,11/12/08,2008,12,11,1243,-3.85713,56.11774,11.25,2.28,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,23/07/2009,2009,7,23,1522,-3.85713,56.11774,5.89,16.91,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,23/07/2009,2009,7,23,1523,-3.85713,56.11774,5.77,17.13,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/08/2009,2009,8,18,1257,-3.85713,56.11774,7.49,15.43,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/08/2009,2009,8,18,1339,-3.85713,56.11774,7.36,15.53,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,2/12/09,2009,12,2,1253,-3.85713,56.11774,11.74,4.67,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,2/12/09,2009,12,2,1252,-3.85713,56.11774,12.27,4.74,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,28/01/2010,2010,1,28,1241,-3.85713,56.11774,12.33,3.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,28/01/2010,2010,1,28,1241,-3.85713,56.11774,12.31,3.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,15/02/2010,2010,2,15,1442,-3.85713,56.11774,10.26,3.02,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,15/02/2010,2010,2,15,1441,-3.85713,56.11774,10.38,3.14,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/3/10,2010,3,1,1416,-3.85713,56.11774,10.53,2.49,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,1/3/10,2010,3,1,1416,-3.85713,56.11774,10.35,2.54,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/04/2010,2010,4,13,1356,-3.85713,56.11774,9.59,9.27,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/04/2010,2010,4,13,1358,-3.85713,56.11774,9.39,9.32,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/05/2010,2010,5,13,1333,-3.85713,56.11774,7.39,11.63,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/05/2010,2010,5,13,1333,-3.85713,56.11774,7.51,11.63,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/07/2010,2010,7,13,1514,-3.85713,56.11774,8.03,16.79,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/07/2010,2010,7,13,1515,-3.85713,56.11774,6.74,16.8,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,10/8/10,2010,8,10,1331,-3.85713,56.11774,5.06,16.91,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,10/8/10,2010,8,10,1332,-3.85713,56.11774,4.89,16.91,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,9/9/10,2010,9,9,1504,-3.85713,56.11774,4.14,15.79,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,9/9/10,2010,9,9,1503,-3.85713,56.11774,5.66,15.8,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,20/10/2010,2010,10,20,1308,-3.85713,56.11774,10.91,8.55,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,20/10/2010,2010,10,20,1309,-3.85713,56.11774,9.68,8.56,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,19/11/2010,2010,11,19,1208,-3.85713,56.11774,12.4,5.91,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,19/11/2010,2010,11,19,1207,-3.85713,56.11774,12.6,5.93,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/01/2011,2011,1,18,1254,-3.85713,56.11774,12.42,2.57,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,18/01/2011,2011,1,18,1253,-3.85713,56.11774,12.85,2.59,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,15/02/2011,2011,2,15,1123,-3.85713,56.11774,13.36,3.11,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,15/02/2011,2011,2,15,1125,-3.85713,56.11774,13.37,3.12,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,3/3/11,2011,3,3,1308,-3.85713,56.11774,11.59,4.32,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,3/3/11,2011,3,3,1307,-3.85713,56.11774,12.06,4.33,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,14/04/2011,2011,4,14,1118,-3.85713,56.11774,10.08,9.77,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,14/04/2011,2011,4,14,1118,-3.85713,56.11774,10.08,9.8,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,17/05/2011,2011,5,17,1442,-3.85713,56.11774,9.39,12.64,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,17/05/2011,2011,5,17,1443,-3.85713,56.11774,6.98,12.67,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/07/2011,2011,7,13,1241,-3.85713,56.11774,5.92,17.36,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,13/07/2011,2011,7,13,1241,-3.85713,56.11774,6.34,17.45,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,11/8/11,2011,8,11,1308,-3.85713,56.11774,8.4,13.72,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,11/8/11,2011,8,11,1307,-3.85713,56.11774,8.56,13.73,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,26/09/2011,2011,9,26,1336,-3.85713,56.11774,9.21,12.13,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,26/09/2011,2011,9,26,1336,-3.85713,56.11774,9.21,12.22,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,10/10/11,2011,10,10,1337,-3.85713,56.11774,10.64,11.95,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,10/10/11,2011,10,10,1338,-3.85713,56.11774,10.29,11.96,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  R Devon confluence,Transitional,22/11/2011,2011,11,22,1146,-3.85713,56.11774,10.69,8.75,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/2/13,2013,2,11,1304,-3.7585,56.07488,10.61,4.47,NA,9.6668
Scotland,Scotland,Forth,Upper Forth Estuary,Forth estuary  Airth outfall,Transitional,11/2/13,2013,2,11,1304,-3.7585,56.07488,10.54,4.61,NA,9.6668
